text,label
"yahtzee men har doim yahtzani yaxshi ko'rib qoldim, ammo hech qachon hech kimni topa olmadim, uzoqqa qarashga hojat yo'q
",1
"30 mb ma'lumotim to'liq sarflangan ko'p teginishni qo'llab-quvvatlamaydi, shuningdek, sqush tovushini ishlab chiqaradi, bu harmonyum ovozi emas
",0
"ko'proq kurashchilarning ismlarini o'rganish menga ko'proq ma'lumot olish imkoniyatini bering qo'shimcha ma'lumotlarga ega bo'ling ha ha ha ha
",1
"ajablanarlisi bu qadimiy mening ko'nglimga, izlanishlarimga qiziqish uyg'otadi. o'yin keraksiz xarid qilish mumkin bo'lgan kontent va yuk ozuqa bilan ajoyib. yoqdi.
",1
Yahshi Uzonline qachon ishlaydi?,0
"mohammed younus quadri sog'lom bo'lish uchun kunlik baliqlarni iste'mol qiling
",1
"eng yahshi
",1
Chiroyli dastur,1
"ishlamaydi rasm hali ham telefon orqali harakat qilmaydi. xperia z1 ixcham
",0
"juda ko'p takrorlanadigan bolalarim bu o'yinni yaxshi ko'rishiga qaramasdan, u juda takrorlanadigan, faqat bitta daraja va barcha ma'lumotlar mavjud. ilovadan chiqqaningizda yoki uy tugmasini bosganingizda stickers earnt yo'qoladi.
",0
"ma'lumotlarga tez va oson kirish tezkor natijalarni ta'minlash uchun yaxshi tashkil etilgan.
",1
"mahalliy multiplayerlar va npclar va yog'och aravalarni qo'shing, garchi garovgirlar qayiqlari odamlar bilan yaxshi ko'rinadi va ular suhbatlashganda ularga ovozli plz
",1
chiqish quyish kerak,0
"bu men mavsumni yaxshi ko'raman, lekin summani faqat har qanday sotib olish bilan unlockable, iltimos bepul plz qilish.
",1
"to'g'ri, hatto qo'lni faqat ikki yoki uch barmog'i bilan tugatolmaysiz. ular sizni 1 nafarni tugatish uchun faqat pul to'lashadi, hatto bu o'yinlarning ta'rifi ggo aallda mmoneyni tugatdi, eexcellent o'yin emas.
",0
"ushbu o'yinni yaxshi ko'raman endi men bu o'yinni tushunaman va endi zavqlanaman
",1
"yaxshi hikoya chizig'i bilan qiziqarli. mening yagona shikoyatim - bu kamonni sotib oldim, lekin uni hali ishlata olmayman. itga yoqimli va jang qilish uchun uni o'rgating.
",1
"ushbu ilovani yaxshi ko'raman. bu atrofdagi eng yaxshi kulgili o'quvchi. so'nggi halokat va hal qilish masalasi juda yaxshi bo'ldi. ammo sahifani o'girish endi og'riq.
",1
"ushbu ilova uchun to'langan reklamalar va hali reklamalarim bor ... bundan tashqari, bu ok edi. menga qaytarib berdim.
",0
"h.a.t.e, bu o'yin cfr, u, albatta, u qaytarib, barcha yo'lni qaytarib olib boradi, bir o'yin bor, u vaqt ichida tortishish qilmayman boo hoo hayron hech kim hayron emasman
",0
"yaxshi o'yin. qo'shish bir oz zerikarli tho, lekin faqat chiqish va o'ynashni davom eting.
",1
"meh kinda zerikarli. ushbu o'yin uchun to'laydigan summaning haqqoniyligi, men yana ko'p narsalarni kutmoqdaman. takroriy. ko'proq qiziqarli holga kelgunga qadar, boshqa narsalar qilishni va boshqa 4 ta o'yin kabi ko'proq chuqurlikni tavsiya eta olmaydi
",0
"epic i love at love it like so so'z so'nggi bo'lgan, lekin men hali ham o'ynagan emas!
",1
"maxfiylik masalalari. hisobotlar narxini shaxsiy ma'lumotlarni so'rashdan oldin ko'rsatish kerak.
",0
"juda yaxshi dastur. u erda yashirincha yashovchi odamlar uchun yaxshi yashiringan ...
",1
"nima uchun men o'ynay olmasam, men bu o'yinni o'ynashni xohlagan edim, lekin u hali ham sodir bo'ladi 066 men hali buni qildim va keyin u avtomatik ravishda yopiladi. keyin yana 035-ilovani ishga tushirdim, iltimos dasturni yopib qo'ying
",0
"dahshatli app juda dahshatli, vaqt yo'qotadi, endi telefonimni o'chirib qo'yishga ruxsat bermaydi. men uni vodafone-ga olib keldim va hatto ilovani o'chirib qo'yishmadi. albatta, dahshatli
",0
"men yoqadi yaqinda drum sinflarini birlashtiraman va amaliyotga muhtojman, shuning uchun men uni ishlataman
",1
axloqsizlik bu,0
"navigationviswamithra kelajakdagi dasturning ajoyib yo'li
",1
Gap yo'q...,1
"uni har safar ochganimda, darhol tushadi. men hatto pulimni qaytarib ololmayman.
",0
"yuklab olish emas, balki u yuklab olinmaydi
",0
"uni sevaman qizim uchun ajoyib dastur. men uni uyda o'qiyman va bu ilova u bilmagan so'zlarni sehrlashni o'rgatyapti, chunki u buni eshitishi mumkin. mustaqil o'rganish uchun ajoyib dastur. juda interfaol.
",1
"hali ham ochmaydi parollangan arxiv ham to'g'ri parolni qo'yaman, faqat qayta-qayta so'rash. bundan tashqari, u aslida yaxshi
",0
"adolatning aniqligi so'nggi bir necha yillar mobaynida erga tushib ketdi. ob-havo radaridan boshqa narsa uchun foydasiz.
",0
"u ajoyib haqiqiy hayotda deyarli pishiradi
",1
"saifu buni sevaman ... men uni onlayn o'yin qilish uchun sujjest bo'lardi ..
",1
"katta o'yin, lekin pulimni yo'qotdi o'yinni yaxshi ko'raman, ammo kumushni sotib oldim va pulimni elektron pochta orqali olganimga qaramay, hech narsa olmadim, lekin hech narsa eshitmadim va bu 24 soatdan oshdi. menga faqat pulimni olganimga qadar o'yin uchun yomonlik yoqdi.
",0
"yuklanmayapman. yangilanish yaxshi bo'ldi, lekin men hech narsa o'ynashga harakat qilsam, yuklash ekranga ketadi, lekin o'yinni hech qachon tark qilmaganman, lekin uni o'chirib tashlamoqdalar, lekin bu hali ham ishlamaydi. bu ham mening sevimli o'yinim edi
",0
Zerikib ketdim,0
"men bu o'yinni uzoq vaqt oldin qo'lga kiritgan bo'lardim. bu o'yin ahmoq emas va bu o'yinni iste'mol qiladigan ma'lumot yo'q
",1
"original ushbu o'yinni yuklab oling va uni munosib deb tan oling. bu xarid qilish, kulgili va o'ziga qaramli o'yinlarga arziydi. noqonuniy darajangizga bog'liq ravishda portlashlarda yoki soatlab o'ynash mumkin.
",1
"BEPUL BEPUL BEPUL BOR BO'LSIN, UMUMIY YO'Q KEYIN BO'LADI",0
"dahshatli xizmat bu ajoyib
",1
Jonli televizorni tomosha qilish uchun ajoyib futbolchi! Hamma narsa mukammaldir.,1
"salqin, lekin ........ albatta, qiziqarli va har bir narsa, lekin faqat 3 ko'ylak bor va, albatta, bir suv parisi bo'lishni istadim va, albatta, xafa bo'ldi, u qulflangan edi, deyarli har bir narsani sotib olish kerak, faqat adolatsiz deb o'ylayman buni tuzating
",0
"onam va dadamni juda yaxshi ko'rar edim, ular ikkalasi ham idishlarni yuvib turardilar va bamlardan sakradilar
",0
yoqimli taomni siz yoqtirgan taomlarni tanlaysiz,1
"hanging, osib qo'yaman va osib qo'yaman. mening yorlig'im osilgan, endi aslida sekund allaqachon sekin, lekin uni o'rnatganingizdan so'ng ichki oyna ishlamaydi va ishlamaydi. iltimos, uni o'rnatmang.
",0
"yomon mavzularda savollar ko'pgina savollarda noaniq ma'no yoki ko'p javoblar mavjud bo'lib, ular to'g'ri bo'ladi. bu bepul o'ynashga arziydi, lekin sotib olmang.
",0
"katta app men 2 yoshli bu ilova uni sevadi va uni ko'proq boshqalardan ko'ra ko'proq qiziqtirmoqda. tavsiya etiladi
",1
"yaxshi, lekin muammolarni yuklab olishda. o'yinni planshetda o'ynaganimda yaxshi, lekin mening telefonimda 2 ta qo'shimcha tarkibni yuklab olishni aytadi va o'yinlarni qayta ishga tushiradi.
",1
"childerns world men bu ilovani yaxshi ko'raman, chunki mening kichik birodarim ushbu o'yinni oson o'ynagan va u qanday qilib rasmni o'rganishni o'rganadi, shuning uchun men ushbu ilovani yuklab olaman
",1
"marmar portlashi juda kulgili
",1
"reklamalar reklamalari, reklama reklamalari besh soniya, o'n soniya, o'n besh soniya kutib turadi, bu yaxshi emas.
",0
"agar siz tezlashtirsangiz va qanchadan-qancha sahnalarni ishga solishga harakat qilsangiz, unda javobsiz qoladi .. va 1 soniyagacha yomon dasturlashtirilgan dasturni o'rnatib yuborganingizdan so'ng, mening sam s3 qayta ishga tushirilmasin
",0
"eng yaxshi 13 ta karta rummy o'yini o'yinni o'ynash xususiyati, xususan, kartalarni tanlash va olib tashlash uchun o'ynash xususiyatini yoqing. juda realistik, shuningdek, mening o'yinim shu qadar tezroq bo'ladi. ajoyib o'yin jami
",1
"jungle o'yini juda qiziqarli o'yin va juda ko'p hissa qo'shadi
",1
"ma'lumotlar chiqindisi bunday noto'g'ri ilovalarning nima uchun yaratilganligini bilmayman
",0
"10-bosqichda mag'lubiyatga uchraganidan so'ng yana 1 bosqichdan boshlash kerak edi. men 10-bosqichga o'tish uchun yana o'ynashim kerak. bu zerikarli qo'shimchalar ustiga
",0
"eng yaxshi gbc emulyatori ko'p gbc emulyatorlarini sinab ko'rdim, ammo hech kim bu emulyatorning taqdim etadigan narsasiga mos kelmasligi mumkin, emulyator vazifalari men uchun juda yaxshi ishlagan, har bir tinga to'g'ri, ajoyib ish
",1
Oxirgi updatedan keyin qandaydir kalkulyator qushilib qolgan. 9999dan kop pul tashab bumaydi,0
"Alloh barchalarimizdan, sizlardan ham, shayx hazratlari rohimahullohdan ham rozi bo'lsin.",1
"booo o'yin juda zerikarli bolalar edi.
",0
"varaqlamaydi. yorug'lik yoki tabiiy blurglar uchun buxgalteriya hisobi yo'q qr kodlari orqali amalga oshirilmasdan oldin 20 daqiqa davomida tashqi ekranda muvaffaqiyatsiz tekshiruv o'tkazishga harakat qilmoqda.
",0
Juda yoqdu kitobni 3-qismi qachon chiqar ekan ( Olloh rozi bulsin),1
"to'g'ri reyting sizning shaxmat darajangizni to'g'ri aniqlaydigan ajoyib shaxmat o'yini
",1
"ishlamaydi kamida mening telefonim va bir necha boshqasini ishlab chiqaruvchilar ushbu ilovada orientatsiya sensorlarini aniqlay olmaydilar. qanday chiroyli.
",0
"ajoyib miya va chiqindilar uchun yaxshi vaqt
",1
"o'yin qiziqarli, lekin hech qachon o'ynaganim yo'q, lekin uni yaxshi ko'rishimga ishonchim komil
",1
"hell yea ushbu o'yin planshetda eng yaxshi f1 o'yini bo'lib, uni hayotga jalb qilish uchun rahmat
",1
"awesome game ushbu o'yin juda chiroyli va ajoyib. men uni o'ynashdan zavqlanaman. men uni urib, uning dumiga tegib, keyin g'azablandi. ushbu o'yinni yoqtiraman. agar bu o'yinni avval bilsam, uni 2014-yilda yuklab qo'yganman.
",1
"pulli versiyada reklamalar va pop-uplar sizni sotib olmaydilar. pulli versiyada reklamalar. men sizdan yana bir marta ilovani sotib olmayman.
",0
Faqat chiqaringlar va olg'a olg'a,1
Zoor Ilovaga gap yoq. Faqat iltimos futboltv va boshqa rus kanallariniyam chet el yani amerikadagi obunachilaringizga ko'rish imkoniyatini qilib bersangizla zoor bolardi.,1
"qiyinchiliklar yolg'on, men bitta mashqda qiyinchiliklarni to'ldirishim shart emas, lekin bitta qochishdan keyin, u boshlanadi. iltimos, tuzatish
",1
"qiziqarli yuk. zo'r jadvallar
",1
ilova sifatli ishlamaganidan buyurtmalar yetib kelmaydi,0
"tez-tez yangilab turing. har doim bir necha kundan keyin yangilanishni so'raydi. so'nggi marta noto'g'ri ko'rsatilmoqda. chaqiriq sifati juda yomon. har doim boshqa tomondan aks ettirish.
",0
"men barcha yutuqlarimni va minoralarimni yuksaltirdim. haqiqiy pul sarflandi. men premium versiyasini sotib olishdan oldin sotib olgan barcha tangalarni qaytarib bergan taqdirdingiz. hozirda hech narsa yo'q. iltimos yordam bering
",1
"absulutli nafratlanishga harakat qilsam, u menga ruxsat bermaydi va men boshqa yo'lga borolmayman. ushbu o'yindan nafratlanaman va taklif qilmayman
",0
"grrr, odatda ajoyib, ammo ... telefonni yangilash va barcha taraqqiyotni yo'qotdi ... iltimos yordam bering
",0
"makhetlarga ehtiyoj bor. makhetisisiz hech narsa qilolmaysiz, shuning uchun ham nimani anglatadi? bepul makhetlarni topish ham ishlaydi. so'rovlar hammasi yolg'ondir va siz ularni bajarish uchun makhetlarni olmaysiz. hisoblangan muammo 22xs va javob yo'q.
",0
"asosiy versiyadan ancha batafsilroq bu faqat supersuda emas, balki band kutubxonasida batafsil ma'lumot beradi
",1
"sevgi bu kabi o'yinni yaxshi ko'raman. oilangizni qaerda o'ldirishingiz va qiziqarli bo'lishingiz mumkin
",1
"barcha savollar ingliz tilida emas, balki men inglizlar bo'lib, ular ingliz tilida savollar berishi ehtimoldan yiroq emas, boshqa tillarni ham o'zgartira olmayman. boshqa tillarni bilsam
",0
"crap men yo'lda hamma narsani qildim va hali ham ishlamaydi. qaytish uchun xudoga shukur
",0
"qanchadan-qancha gaaaame dajjolli soatlar uchun ajoyib
",1
"yaxshi dastur
",1
"qanchadan-qancha yaxshi
",1
"beshta dam oluvchi yulduzlar xo'sh, u minecraft pocket edion va x box 360 dan juda yaxshi sovg'a. u uchib ketadigan bloklar kabi ajoyib narsalarga ega va boshqa ajoyib narsalarga ega.
",1
"ohh o'yinning asosiy nominasiyasida mag'lubiyatga uchradi, men o'yinda asosiy o'yinchiga aylanib qolaman va uzoq vaqtdan beri asta-sekin harakat qilaman.
",1
"bunday ajoyib osm o'yini mening bolalikni eslatadi
",1
"o'yinni sotib oldik, o'ynay olmadim, halokatga uchradi. iltimos, ushbu muammoni hal qiling va men reytingni o'zgartiraman.
",0
"biror narsa pianoda butun qo'shiqni ijro eta olamizmi?
",1
"ishlamayman, men izdoshlarni yo'qotib qo'yganimni payqadim, lekin ilova menga kimni tashlab ketganligini aytmadi
",0
"men uni yaxshi ko'raman. hech bir tanam yana ruxsatisiz telefonimni ishlatmaydi.
",0
"xato .... xatolik .... xatolik .... xatolik .... xatolik. xato. xato. xato. xato. xato. xato. xato. xato. yangilandi. xato. xato. xato. xato. xato. xato. xato. xato. xato. xato. xato. xato. xato. xato.
",0
"ishlamayapman, bu dastur ishlamayapti, hozirda shimoliy g'arbiy g'arb deb aytmoqda.
",0
"o'yinda juda ko'p reklama
",0
Juda foydali,1
"kecha sotib olmadim, chunki u mening korporamda foydalanishga harakat qildi, ishlamadi. uning muddati tugaganligini va uni xarid qilishda xarid qilish kerakligini aytishni davom ettiring. pulning chiqishi. iltimos, qaytaring
",0
"asome men faqat bola uchun eng yaxshi o'yinman
",1
"men ilovani ochishga harakat qilaman va u ochilmaydi. men faqat qorong'i ekranni ko'rmoqdaman ... buni qanday qilib tuzatishim mumkin, men uni tez-tez ishlatib bo'lgandim. men paramedic parvozi qilaman.
",0
"broken men odatda 2 nafardan nafratlanadigan o'yinni baholayman. biroq, bu ajoyib bo'lishi mumkin emas ... men o'qituvchilardan qilich bilan o'tolmayman. chunki dushman hech qachon paydo bo'lmaydi ...
",0
"osongina g'alaba qozonolmaysiz, sizning shioringiz uyquda bo'lsa, chuqurroq chayqash kerak.
",1
"bir darajani o'tkazib bo'lmaydi.
",0
"buni qiling
",1
"sekin o'yin o'ynash, lekin unga kirganingizda yaxshi
",0
"katta o'yin yaxshi grafikalar va o'yin.
",1
"uni yomon ko'rganimdan nafratlanaman, shuning uchun uni zeriktiraman. ushbu o'yinda men har kuni yoki kunduzda shu qadar zerikaman.
",0
"yaxshi ... lekin uning boki juda ko'p qo'shimchalar. men ushbu dasturni yaxshi ko'raman, lekin nafrat qilaman. agar bu xatoni tuzatmoqchi bo'lsangiz, sizga 5 yulduz beraman
",0
"olma qismi qiyin, deb o'yladim, lekin yaxshi emas edi, lekin qolgani yo'q
",0
"men papaz muzlatuvchi va papas pizzeria ni yaxshi ko'raman
",1
"qanchadan-qancha yaxshi ish
",1
"ajablanarlisi kriket o'yini .. qudratli suratlarni, maxsus vertolyotni va teskari taramni yaxshi ko'rishingiz mumkin.
",1
"shu qadar kulgili yo mama shunchalik yog'li edi, u o'lganida, u hayratlanarli ko'rinishni buzdi, lekin faqatgina 8 yoshda bo'lgan barcha yalang'och hazillarni to'xtataman
",1
"sucks cant mening bayram dekoderni boshqa joyga o'tkazib yuborishi mumkin. nima uchun borganing va ishni o'zgartirgan narsalarni butunlay sarosimaga qo'yishingiz kerak edi
",0
"2yr olds fave app mening ikki yoshli o'g'lim, bu ilovani yaxshi ko'raman. ko'proq qo'shiqqa muhtoj bo'lishga rozi bo'ldim. bizdan
",1
"vry bd o'yini .. bu uchinchi sinf o'yin
",0
"uni yaxshi ko'raman
",1
"batafsil oson, tezkor va batafsil, sevimli joylaringizni belgilashingiz mumkin va siz bir marta bosish bilan ob-havo haqida ogohlantirishlarni tekshirishingiz mumkin. yomg'irli yomg'irli radar, hatto ob-havo sharpasi bilan ob-havo sharoiti haqida eng yaxshi ob-havo ma'lumotlarini kuzatib turadi va ive ulardan ko'plarini sinab ko'rdi. ,
",1
"juda yaxshi narxni hisobga olsak, qurtlarni ishlatish biroz noqulay, lekin umuman olganda yaxshi o'yin.
",1
"3, 2, 1, evocreo simply ajoyib ajoyib poker imitasyonu. yaxshi ishchilarni ushlab turing
",1
"men uni juda yaxshi o'ynayotgan edim va keyin valentin qutisini tugatdim va endi o'yin endi ochilmaydi. uni ishga tushirishga harakat qilayotganda faqat tushadi.
",0
Umuman sharmanda ilova ekan,0
"galaxy tab 10.1 ustida ishlamaydi 2 bu o'yin mening muammomiz telefonimda ishlaydi, lekin mening planshetimda ishlamaydi. ive yana ko'tarilgan va qayta o'rnatilgandi. iltimos yordam bering.
",0
"ushbu ilovani yaxshi ko'rish hech qanday jozibador pastki ishlab chiqaruvchisi uchun jiddiy bo'lishi kerak. bu menga sekin-asta va chegara yordam berdi va men ushbu dasturni sotib olish uchun boshqa 10 kishini oldim
",1
"juda ham yomon internetda qolmasa ham, telefon raqamini minimallashtira olmaydi. raqamni o'zgartira olmaydi .. gc qimmat turadi ... hozir nafratlanaman bye
",0
"tik turadi, biroz asabiylashadi bu ba'zan ishlaydi, ba'zan esa app emas.
",0
android telefonimda ko'p dasturlar uchun google marketni yuklashni so'raydi aks holda dasturga kiritmay qo'yadi.,0
"can not load little rock arkanzas 2 hafta oldin bu ilovani sotib oldi. yuklab olish uchun arkanzasdan little rokni topa olmadim. ishlab chiquvchi bilan bog'lanib, little rock saytida muammo yuzaga kelgan. 2 hafta o'tgach, uni hali yuklab bo'lmaydi.
",0
"sucks so'radi
",0
"normal emas, balki dasturlarni baholayman .. lekin agar qilsam .. 5 yulduz. hech qanday so'z bu ilovani qanday yaxshi ko'rishni tasvirlamaydi. qanchalik yaxshi yuklab oling. ushbu dasturni ishlab chiqaruvchisiga, men seni o'limga quchoqlab olardim. yana bu ajoyib dastur uchun rahmat. sizni sevadi
",1
"yaxshi o'yin, lekin ... men buni qila olasizmi, shuning uchun siz boshqa odamlar bilan tanishlaringiz uchun onlaynda o'ynashingiz va tanlangan ko'rsatmalarga ega bo'lishingiz mumkin
",0
" ajoyib ish ushbu dastur ajoyib. o'yin o'ynashga qiziqarli ajoyib o'yinlar. b
",1
"crap erkin kishi yaxshi edi. .. lekin bu bilan juda ko'p primummalar bor ... mening bema'ni import qilmadi ... faqat pastda ikkita tugma bor ... uning so'nggi postidan beri oylar ... y cant u bu tuzatish ... va qo'shimcha yangilash elementlar b ajoyib. ..
",0
"amazingbest business game bu hech qanday planshetlar uchun barcha avtobus o'yinlarida eng yaxshi avtobus o'yin bo'lishi mumkin. bu juda zo'r o'yin. sizning muallifingiz sizning noto'g'ri fikringizni bildirmoqda. sizning barchangiz uchun bu darajani baholaysiz, suck
",1
"yaxshi rasmlar yomon dastur ""keyingi sahifa"" tugmachasini bosganimda, o'q harakatlanardi va o'rniga, reklamani bosing. dont aqlli reklamalar, lekin ""keyingi sahifada"" tugmachasini bosib borish jirkanchdir.
",0
"men ushbu o'yinni juda yaxshi ko'raman. hech bir reklama emas va doimo yaxshi ishlaydi.
",1
"juda ajoyib zo'r
",1
"samsung galaxy tab 2.0 10 dyuym va samsung galaxy s2 android uchun eng yaxshi ob-havo dasturi. ko'p ma'lumot va juda professional vositalar.
",1
ba'zi ilovalar ko'p joy egallaydi,0
"uzluksiz qabul qilindim
",0
"fab ilovasi u mtro u haqida bilish kerak bo'lganda, u ur metro marshrutiga osongina kira oladi, shuningdek, ushbu ilovadan narxlarni tushiradi.
",1
"doimiy ravishda to'xtaydi 3 marta qayta o'rnatdim va asosiy ekranni to'xtatib turolmaysiz iltimos, htcni m7
",0
"katta o'ynashni to'xtata olmayman, bu meni baxtli ko'z yoshlari bilan yig'lab yubordi
",1
"ajoyib
",1
"sevimli proektsionlar guruhini ko'rmayapman, chunki ilovaga rahmat. menda nima uchun siz nima qilmaganligingizni tasavvur qila olmayman va agar siz uni topa olmagan bo'lsangiz, sizning maxsus prognozlar to'plamlaringizni ko'rish imkoniyatini bermaysiz.
",0
"1.99 uchun 6 ta filtrlar to'plamlarga qo'shib qo'yish juda ko'p ...
",0
"batafsil bonuslarga ehtiyoj bor
",1
"haqiqatan ham yaxshi o'yin.
",1
Ma'lumotlar eski,0
Eng yaxshi dastur,1
"hozirgacha uni sevaman. juda ko'p reklama, lekin qiziqarli
",1
"ahamiyatsiz, sizni jozibali savollarga duch kelyapti
",1
"shamol tezligi samsung galaxy s4da ko'rinmaydi. ....
",0
"men yangi hisob qayd eta olmayman o'zim ro'yxatdan o'tishga harakat qilganda hech narsa bo'lmaydi
",0
"ajoyib iloveit
",1
"men juda yaxshi bilaman, men qiz ekanimni bilaman, lekin bu o'yin har doim ham yaxshi. men barbadiyman
",1
"bubble witch dastani 2 men unga bir nechta pul to'layman. u odamlar mening pulimni ushlab turishadi va u ishlaydi, keyin esa pulni qaytarib olishni hech qachon bekor qilmayman, agar men 24 soatdan beri ur o'g'il bolalar o'yinlarini bekor qilsam
",0
